runId,scheduler,noPatrons,switchTime,seed,patronID,drinkName,executionTime,arrivalTime,serviceStartTime,completionTime,waitingTime,responseTime,turnaroundTime,queueLevel
MLFQ_10_123,MLFQ,10,5,123,5,Mojito,75,3104,3247,3327,143,143,223,2
MLFQ_10_123,MLFQ,10,5,123,3,White Wine,25,3253,3334,3360,81,81,107,2
MLFQ_10_123,MLFQ,10,5,123,6,Martini,60,3318,3367,3429,49,49,111,2
MLFQ_10_123,MLFQ,10,5,123,1,Martini,60,3343,3437,3502,94,94,159,2
MLFQ_10_123,MLFQ,10,5,123,5,Pina Colada,100,3440,3509,3614,69,69,174,2
MLFQ_10_123,MLFQ,10,5,123,7,Vodka shot,20,3531,3621,3646,90,90,115,0
MLFQ_10_123,MLFQ,10,5,123,3,Draft Beer,50,3515,3653,3708,138,138,193,2
MLFQ_10_123,MLFQ,10,5,123,6,Red Wine,25,3541,3715,3746,174,174,205,2
MLFQ_10_123,MLFQ,10,5,123,5,Vodka shot,20,3741,3753,3775,12,12,34,2
MLFQ_10_123,MLFQ,10,5,123,5,Beer,25,3779,3782,3812,3,3,33,2
MLFQ_10_123,MLFQ,10,5,123,3,Tequila shot,20,3812,3820,3845,8,8,33,2
MLFQ_10_123,MLFQ,10,5,123,3,Cider,25,3849,3853,3883,4,4,34,2
MLFQ_10_123,MLFQ,10,5,123,5,Mojito,75,3916,3917,3995,1,1,79,2
MLFQ_10_123,MLFQ,10,5,123,8,Tequila shot,20,4033,4034,4058,1,1,25,0
MLFQ_10_123,MLFQ,10,5,123,9,Cosmopolitan,65,4062,4064,4130,2,2,68,0
MLFQ_10_123,MLFQ,10,5,123,8,Pina Colada,100,4062,4138,4241,76,76,179,1
MLFQ_10_123,MLFQ,10,5,123,9,White Wine,25,4185,4249,4279,64,64,94,1
MLFQ_10_123,MLFQ,10,5,123,8,Vodka shot,20,4363,4364,4389,1,1,26,2
MLFQ_10_123,MLFQ,10,5,123,8,Pina Colada,100,4393,4395,4498,2,2,105,2
MLFQ_10_456,MLFQ,10,5,456,0,Martini,60,213,216,279,3,3,66,0
MLFQ_10_456,MLFQ,10,5,456,0,Bloody Mary,70,395,395,470,0,0,75,1
MLFQ_10_456,MLFQ,10,5,456,0,White Wine,25,626,627,656,1,1,30,2
MLFQ_10_456,MLFQ,10,5,456,0,Beer,25,808,809,839,1,1,31,2
MLFQ_10_456,MLFQ,10,5,456,1,Vodka shot,20,822,846,871,24,24,49,0
MLFQ_10_456,MLFQ,10,5,456,1,Mojito,75,875,876,956,1,1,81,1
MLFQ_10_456,MLFQ,10,5,456,2,Draft Beer,50,902,962,1018,60,60,116,0
MLFQ_10_456,MLFQ,10,5,456,0,Cosmopolitan,65,944,1024,1094,80,80,150,2
