runId,scheduler,noPatrons,switchTime,seed,patronID,drinkName,executionTime,arrivalTime,serviceStartTime,completionTime,waitingTime,responseTime,turnaroundTime,queueLevel
PRIORITY_80_789,PRIORITY,80,5,789,78,Cosmopolitan,65,24357,24357,24427,0,0,70,0
PRIORITY_80_789,PRIORITY,80,5,789,78,Margarita,75,24482,24482,24560,0,0,78,0
PRIORITY_80_1337,PRIORITY,80,5,1337,0,Vodka shot,20,112,113,136,1,1,24,0
PRIORITY_80_1337,PRIORITY,80,5,1337,1,Cosmopolitan,65,171,171,241,0,0,70,0
PRIORITY_80_1337,PRIORITY,80,5,1337,1,B52,200,295,296,497,1,1,202,0
PRIORITY_80_1337,PRIORITY,80,5,1337,2,Draft Beer,50,389,503,554,114,114,165,0
PRIORITY_80_1337,PRIORITY,80,5,1337,1,Cosmopolitan,65,510,561,631,51,51,121,0
PRIORITY_80_1337,PRIORITY,80,5,1337,3,Pina Colada,100,604,638,743,34,34,139,0
PRIORITY_80_1337,PRIORITY,80,5,1337,1,Red Wine,25,687,750,780,63,63,93,0
PRIORITY_80_1337,PRIORITY,80,5,1337,2,Martini,60,658,788,853,130,130,195,0
PRIORITY_80_1337,PRIORITY,80,5,1337,4,Draft Beer,50,688,860,910,172,172,222,0
PRIORITY_80_1337,PRIORITY,80,5,1337,3,Cider,25,865,917,947,52,52,82,0
PRIORITY_80_1337,PRIORITY,80,5,1337,5,Mojito,75,714,955,1033,241,241,319,0
PRIORITY_80_1337,PRIORITY,80,5,1337,2,Cider,25,966,1040,1069,74,74,103,0
PRIORITY_80_1337,PRIORITY,80,5,1337,3,Bloody Mary,70,1053,1076,1151,23,23,98,0
PRIORITY_80_1337,PRIORITY,80,5,1337,4,White Wine,25,1015,1158,1187,143,143,172,0
PRIORITY_80_1337,PRIORITY,80,5,1337,2,Cider,25,1171,1194,1224,23,23,53,0
PRIORITY_80_1337,PRIORITY,80,5,1337,5,Pina Colada,100,1145,1231,1336,86,86,191,0
PRIORITY_80_1337,PRIORITY,80,5,1337,2,White Wine,25,1328,1343,1373,15,15,45,0
PRIORITY_80_1337,PRIORITY,80,5,1337,3,Martini,60,1305,1381,1445,76,76,140,0
PRIORITY_80_1337,PRIORITY,80,5,1337,4,Martini,60,1341,1451,1512,110,110,171,0
PRIORITY_80_1337,PRIORITY,80,5,1337,6,Vodka shot,20,715,1520,1545,805,805,830,0
PRIORITY_80_1337,PRIORITY,80,5,1337,6,Beer,25,1550,1552,1582,2,2,32,0
PRIORITY_80_1337,PRIORITY,80,5,1337,3,White Wine,25,1558,1588,1618,30,30,60,0
PRIORITY_80_1337,PRIORITY,80,5,1337,7,Pina Colada,100,826,1626,1731,800,800,905,0
PRIORITY_80_1337,PRIORITY,80,5,1337,4,Beer,25,1628,1737,1767,109,109,139,0
PRIORITY_80_1337,PRIORITY,80,5,1337,6,Mojito,75,1688,1775,1850,87,87,162,0
PRIORITY_80_1337,PRIORITY,80,5,1337,7,White Wine,25,1857,1858,1887,1,1,30,0
PRIORITY_80_1337,PRIORITY,80,5,1337,4,Cider,25,1872,1894,1922,22,22,50,0
PRIORITY_80_1337,PRIORITY,80,5,1337,8,Tequila shot,20,905,1930,1956,1025,1025,1051,0
PRIORITY_80_1337,PRIORITY,80,5,1337,9,Red Wine,25,1071,1963,1993,892,892,922,0
PRIORITY_80_1337,PRIORITY,80,5,1337,10,B52,200,1096,2000,2203,904,904,1107,0
PRIORITY_80_1337,PRIORITY,80,5,1337,7,Tequila shot,20,2040,2211,2236,171,171,196,0
PRIORITY_80_1337,PRIORITY,80,5,1337,7,Cosmopolitan,65,2241,2243,2313,2,2,72,0
PRIORITY_80_1337,PRIORITY,80,5,1337,9,Vodka shot,20,2148,2320,2346,172,172,198,0
PRIORITY_80_1337,PRIORITY,80,5,1337,9,Beer,25,2350,2353,2383,3,3,33,0
PRIORITY_80_1337,PRIORITY,80,5,1337,7,White Wine,25,2367,2391,2421,24,24,54,0
PRIORITY_80_1337,PRIORITY,80,5,1337,10,Cider,25,2217,2428,2456,211,211,239,0
PRIORITY_80_1337,PRIORITY,80,5,1337,11,Mojito,75,1136,2463,2539,1327,1327,1403,0
PRIORITY_80_1337,PRIORITY,80,5,1337,9,Bloody Mary,70,2487,2546,2621,59,59,134,0
PRIORITY_80_1337,PRIORITY,80,5,1337,7,Draft Beer,50,2577,2627,2682,50,50,105,0
PRIORITY_80_1337,PRIORITY,80,5,1337,10,Cider,25,2562,2690,2716,128,128,154,0
PRIORITY_80_1337,PRIORITY,80,5,1337,11,Red Wine,25,2654,2724,2753,70,70,99,0
PRIORITY_80_1337,PRIORITY,80,5,1337,12,Tequila shot,20,1188,2761,2784,1573,1573,1596,0
PRIORITY_80_1337,PRIORITY,80,5,1337,7,Draft Beer,50,2787,2791,2846,4,4,59,0
PRIORITY_80_1337,PRIORITY,80,5,1337,9,Beer,25,2776,2854,2880,78,78,104,0
PRIORITY_80_1337,PRIORITY,80,5,1337,10,Gin and Tonic,40,2820,2887,2928,67,67,108,0
PRIORITY_80_1337,PRIORITY,80,5,1337,11,Beer,25,2905,2936,2964,31,31,59,0
PRIORITY_80_1337,PRIORITY,80,5,1337,7,Bloody Mary,70,2952,2971,3044,19,19,92,0
PRIORITY_80_1337,PRIORITY,80,5,1337,10,Pina Colada,100,3044,3051,3154,7,7,110,0
PRIORITY_80_1337,PRIORITY,80,5,1337,11,Draft Beer,50,3069,3161,3214,92,92,145,0
PRIORITY_80_1337,PRIORITY,80,5,1337,12,Tequila shot,20,2788,3221,3243,433,433,455,0
PRIORITY_80_1337,PRIORITY,80,5,1337,12,Red Wine,25,3248,3251,3282,3,3,34,0
PRIORITY_80_1337,PRIORITY,80,5,1337,10,Bloody Mary,70,3279,3287,3359,8,8,80,0
PRIORITY_80_1337,PRIORITY,80,5,1337,11,Martini,60,3320,3368,3430,48,48,110,0
PRIORITY_80_1337,PRIORITY,80,5,1337,12,White Wine,25,3436,3440,3470,4,4,34,0
PRIORITY_80_1337,PRIORITY,80,5,1337,13,Tequila shot,20,1214,3477,3502,2263,2263,2288,0
PRIORITY_80_1337,PRIORITY,80,5,1337,13,Gin and Tonic,40,3507,3510,3552,3,3,45,0
PRIORITY_80_1337,PRIORITY,80,5,1337,10,White Wine,25,3515,3560,3588,45,45,73,0
PRIORITY_80_1337,PRIORITY,80,5,1337,11,Beer,25,3547,3595,3624,48,48,77,0
PRIORITY_80_1337,PRIORITY,80,5,1337,14,Vodka shot,20,1273,3632,3654,2359,2359,2381,0
PRIORITY_80_1337,PRIORITY,80,5,1337,14,White Wine,25,3658,3662,3688,4,4,30,0
PRIORITY_80_1337,PRIORITY,80,5,1337,13,Cider,25,3663,3694,3722,31,31,59,0
PRIORITY_80_1337,PRIORITY,80,5,1337,15,Vodka shot,20,1282,3728,3749,2446,2446,2467,0
PRIORITY_80_1337,PRIORITY,80,5,1337,15,Gin and Tonic,40,3753,3754,3798,1,1,45,0
PRIORITY_80_1337,PRIORITY,80,5,1337,16,Cosmopolitan,65,1299,3804,3874,2505,2505,2575,0
PRIORITY_80_1337,PRIORITY,80,5,1337,13,White Wine,25,3823,3880,3905,57,57,82,0
